customerID,ActualChurn,ChurnLabel,PredictedProb,RiskSegment,tenure_group,tenure,MonthlyCharges,TotalCharges,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_DSL,InternetService_Fiber optic,InternetService_No,gender_Female,gender_Male,SeniorCitizen,Partner,Dependents
8405-IGQFX,0,No,0.085879244,Low,48-72,63,90.05,5817.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0
8224-IVVPA,0,No,0.08304709,Low,24-48,27,56.7,1652.95,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
9477-LGWQI,0,No,0.0052639,Low,48-72,70,80.15,5600.15,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,1
1410-RSCMR,0,No,0.17178303,Low,0-12,7,71.35,515.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,1
0139-IVFJG,0,No,0.38364205,Medium,0-12,2,90.35,190.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0
6683-VLCTZ,0,No,0.0064526284,Low,12-24,20,98.55,1842.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0
5730-DBDSI,0,No,0.0037012412,Low,48-72,66,19.7,1253.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0
0030-FNXPP,0,No,0.07790101,Low,0-12,3,19.85,57.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
2189-WWOEW,0,No,0.48741686,Medium,12-24,15,85.9,1269.55,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1
5684-FJVYR,0,No,0.5295645,High,48-72,72,90.35,6563.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,1
4013-GUXND,0,No,0.001815554,Low,0-12,1,20.8,20.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
1894-IGFSG,0,No,0.06058799,Low,12-24,22,89.25,1907.85,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
7379-POKDZ,1,Yes,0.9202402,Critical,0-12,3,70.3,208.85,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0
1266-NZYUI,1,Yes,0.26622865,Medium,48-72,72,66.85,4758.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,1
7969-FFOWG,0,No,0.2583552,Medium,48-72,65,19.9,1292.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,1
4718-DHSMV,1,Yes,0.07296537,Low,0-12,11,35.8,363.15,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
5175-WLYXL,0,No,0.074834,Low,12-24,22,78.85,1600.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0
7817-OMJNA,1,Yes,0.23108472,Low,12-24,14,20.4,275.7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0
8728-SKJLR,0,No,0.06155788,Low,24-48,41,74.25,3089.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
3137-NYQQI,0,No,0.23700704,Low,12-24,17,64.8,1175.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0
7706-DZNKK,0,No,0.052504994,Low,0-12,11,20.45,237.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
0236-HFWSV,0,No,0.007572545,Low,12-24,15,93.35,1444.65,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
3900-AQPHZ,0,No,0.6015445,High,0-12,1,19.9,19.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
5842-POCOP,0,No,0.27610022,Medium,0-12,5,88.9,454.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0
2037-XJFUP,0,No,0.05652022,Low,24-48,33,95.8,3036.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0
8823-RLPWL,0,No,0.27701694,Medium,48-72,72,110.65,8065.65,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0
9505-SQFSW,0,No,0.0035760235,Low,0-12,3,40.3,92.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,1
7314-OXENN,1,Yes,0.78265303,Critical,0-12,2,82.0,184.65,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
3758-CKOQL,0,No,0.1645118,Low,48-72,59,107.0,6152.3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0
0322-CHQRU,0,No,0.0039252765,Low,0-12,2,45.35,89.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0
5676-CFLYY,0,No,0.4782664,Medium,48-72,71,73.35,5154.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1
7521-AFHAB,0,No,0.0338198,Low,0-12,5,44.8,220.45,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1
0285-INHLN,0,No,0.006090934,Low,24-48,27,54.75,1510.3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,1
4678-DVQEO,0,No,0.26232693,Medium,0-12,1,52.2,52.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
5125-CNDSP,0,No,0.005167177,Low,48-72,63,40.6,2588.95,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,1
0691-IFBQW,0,No,0.0060949246,Low,24-48,46,110.0,4874.8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
4992-LTJNE,0,No,0.15923226,Low,48-72,72,55.3,3983.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
2202-OUTMO,0,No,0.04264648,Low,24-48,34,60.85,2003.6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0
0810-BDHAW,0,No,0.56741846,High,12-24,24,78.4,1832.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,1
0229-LFJAF,0,No,0.027589943,Low,48-72,72,69.65,4908.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
7131-ZQZNK,0,No,0.07751841,Low,48-72,60,59.85,3590.2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1
3442-ZHHCC,1,Yes,0.26129687,Medium,48-72,68,76.9,5023.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
5726-CVNYA,0,No,0.025228625,Low,0-12,8,19.85,146.6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,1
9871-ELEYA,0,No,0.013888899,Low,24-48,34,67.65,2339.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,1
4257-GAESD,1,Yes,0.48489657,Medium,0-12,6,45.0,298.7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
5173-WXOQV,1,Yes,0.8455192,Critical,0-12,2,64.2,143.65,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0
2040-OBMLJ,1,Yes,0.10391552,Low,24-48,31,81.7,2548.65,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
6286-ZHAOK,0,No,0.02813836,Low,12-24,20,25.55,507.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,1
3807-XHCJH,0,No,0.00086641056,Low,0-12,1,20.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1
3009-JWMPU,0,No,0.00062573334,Low,48-72,62,96.75,6125.4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0
5671-RQRLP,0,No,0.24418084,Low,48-72,70,75.65,5411.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,0
1450-GALXR,1,Yes,0.4281829,Medium,0-12,10,98.5,1058.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0
8859-AXJZP,0,No,0.07073238,Low,24-48,39,23.8,903.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1
3174-AKMAS,1,Yes,0.3918325,Medium,24-48,46,64.2,3009.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0
3138-BKYAV,0,No,0.2094833,Low,0-12,6,85.35,489.45,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0
9926-PJHDQ,0,No,0.17333798,Low,48-72,72,76.8,5468.45,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,1
7382-DFJTU,0,No,0.09612622,Low,12-24,18,55.2,1058.1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
2798-NYLMZ,1,Yes,0.961491,Critical,48-72,71,108.55,7616.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0
4289-DTDKW,0,No,0.17995192,Low,24-48,40,101.3,4113.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0
1820-TQVEV,0,No,0.070538074,Low,0-12,1,69.55,69.55,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
2239-JALAW,0,No,0.0018373023,Low,48-72,58,103.25,6017.65,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0
4853-RULSV,1,Yes,0.27160084,Medium,48-72,70,104.0,7250.15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
8098-TDCBU,1,Yes,0.36269596,Medium,24-48,42,25.25,1108.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0
3551-GAEGL,0,No,0.063919924,Low,24-48,34,30.4,938.65,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
4785-NKHCX,0,No,0.021762272,Low,0-12,5,20.05,94.15,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
3196-NVXLZ,0,No,0.031447534,Low,24-48,25,84.6,2088.05,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
6275-YDUVO,0,No,0.005145874,Low,0-12,2,86.2,178.7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
0036-IHMOT,0,No,0.010155061,Low,48-72,55,103.7,5656.75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1
0115-TFERT,1,Yes,0.8824535,Critical,12-24,21,111.2,2317.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0
4178-EGMON,1,Yes,0.040749777,Low,48-72,70,88.0,5986.45,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0
4220-TINQT,1,Yes,0.6068916,High,48-72,61,106.35,6751.35,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0
5318-YKDPV,0,No,0.01029377,Low,24-48,43,79.15,3566.6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
7975-TZMLR,0,No,0.47322485,Medium,24-48,47,103.1,4889.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0
0295-QVKPB,0,No,0.003364431,Low,0-12,5,63.95,318.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
4335-BSMJS,0,No,0.008046658,Low,48-72,62,25.8,1563.95,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0
2311-QYMUQ,1,Yes,0.055904806,Low,12-24,16,89.45,1430.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1
3643-AHCFP,0,No,0.0116695035,Low,0-12,7,95.6,644.35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,0
9146-JRIOX,1,Yes,0.13924684,Low,12-24,14,25.55,372.45,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,1
3104-OWCGK,0,No,0.0053335535,Low,48-72,60,90.95,5453.4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,1
5337-IIWKZ,0,No,0.10377069,Low,24-48,34,44.85,1442.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,1
9101-BWFSS,0,No,0.008983943,Low,48-72,50,108.55,5610.7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0
9650-VBUOG,0,No,0.097496815,Low,24-48,38,25.05,963.95,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1
3487-EARAT,0,No,0.075968765,Low,48-72,70,74.1,5222.3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1
2672-TGEFF,1,Yes,0.242272,Low,24-48,37,88.8,3340.55,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,1
9231-ZJYAM,0,No,0.3090024,Medium,0-12,4,78.85,292.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
4250-WAROZ,0,No,0.10346043,Low,48-72,60,93.25,5774.55,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1
8184-WMOFI,0,No,0.19003181,Low,48-72,62,71.4,4487.3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,1
6982-SSHFK,1,Yes,0.5206148,High,0-12,1,44.4,44.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
6092-QZVPP,0,No,0.040484022,Low,24-48,36,79.2,2854.95,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
4625-LAMOB,1,Yes,0.12547305,Low,24-48,44,20.4,905.55,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
0727-BMPLR,0,No,0.1460459,Low,48-72,55,100.0,5509.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
0392-BZIUW,0,No,0.0008062127,Low,48-72,72,105.0,7589.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0
1038-ZAGBI,1,Yes,0.2825702,Medium,0-12,12,19.8,229.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,1
6549-NNDYT,0,No,0.009638134,Low,12-24,13,30.85,394.1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
3027-ZTDHO,0,No,0.08170464,Low,0-12,1,89.9,89.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
0422-OHQHQ,0,No,0.009465005,Low,12-24,15,20.55,295.95,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,1
6916-HIJSE,0,No,0.39064553,Medium,48-72,65,84.85,5459.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
2316-ESMLS,1,Yes,0.0043747057,Low,0-12,12,33.15,444.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1
9778-OGKQZ,0,No,0.0058391937,Low,48-72,72,92.0,6782.15,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
7408-OFWXJ,0,No,0.010497334,Low,48-72,72,89.8,6510.45,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,1
6007-TCTST,0,No,0.032219198,Low,48-72,72,115.8,8476.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,1
2252-NKNSI,1,Yes,0.25510263,Medium,48-72,52,85.15,4461.85,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1
8713-IGZSO,0,No,0.020269036,Low,0-12,2,24.85,62.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0
7905-TVXTA,1,Yes,0.7701675,Critical,0-12,5,64.35,352.65,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
7695-PKLCZ,0,No,0.007905862,Low,48-72,68,20.5,1424.9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0
2382-BCKQJ,0,No,0.63907176,High,48-72,62,100.15,6413.65,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1
8374-UULRV,0,No,0.35117093,Medium,48-72,72,86.05,6309.65,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
2207-NHRJK,0,No,0.27551252,Medium,0-12,1,50.8,50.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
3224-DFQNQ,0,No,0.028786067,Low,48-72,66,89.0,5898.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0
5275-PMFUT,0,No,0.6939552,High,48-72,72,64.8,4719.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,1
4795-UXVCJ,1,Yes,0.5245369,High,24-48,26,19.8,457.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0
9777-IQHWP,0,No,0.42863387,Medium,48-72,64,93.4,5822.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,1
0947-MUGVO,0,No,0.046670247,Low,12-24,20,73.65,1463.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,0
9944-HKVVB,0,No,0.09232393,Low,0-12,3,95.1,307.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0
4124-MMETB,1,Yes,0.8408927,Critical,12-24,22,94.65,2104.55,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
3671-SHRSP,1,Yes,0.7483416,High,0-12,4,80.6,319.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0
0979-MOZQI,0,No,0.023870746,Low,48-72,62,39.0,2337.45,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0
2732-ISEZX,0,No,0.0010260048,Low,0-12,5,20.5,104.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0
3313-QKNKB,0,No,0.0062619066,Low,48-72,59,85.55,5084.65,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,0
0323-XWWTN,0,No,0.0041410746,Low,0-12,3,26.4,121.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,1
1937-OTUKY,0,No,0.028802956,Low,48-72,72,98.2,7015.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0
1573-LGXBA,0,No,0.43275937,Medium,48-72,57,97.55,5598.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,1
1764-VUUMT,0,No,0.22054821,Low,48-72,66,19.95,1269.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1
5073-WXOYN,1,Yes,0.79548836,Critical,48-72,60,50.8,3027.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
4713-ZBURT,0,No,0.001433627,Low,24-48,45,99.7,4634.35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,1
3050-GBUSH,0,No,0.0511582,Low,0-12,3,34.8,113.95,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0
0207-MDKNV,0,No,0.0011617518,Low,12-24,15,105.1,1582.75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0
7876-AEHIG,0,No,0.008039589,Low,48-72,51,60.15,3077.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,1
7945-HLKEA,0,No,0.04424188,Low,48-72,60,64.75,4039.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
9342-VNIMQ,0,No,0.003935901,Low,24-48,33,54.65,1665.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0
9851-KIELU,0,No,0.005542448,Low,0-12,10,110.1,1043.3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0
3523-BRGUW,0,No,0.009196522,Low,24-48,26,19.3,504.2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,0,0
3908-BLSYF,0,No,0.08489656,Low,0-12,6,83.9,497.55,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
3199-NPKCN,0,No,0.002930005,Low,48-72,67,111.25,7511.65,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0
5170-PTRKA,0,No,0.7003659,High,48-72,49,35.8,1782.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,1
4661-NJEUX,0,No,0.005381856,Low,0-12,1,20.05,20.05,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0
2123-AGEEN,0,No,0.20641008,Low,0-12,7,84.35,609.65,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0
1258-YMZNM,1,Yes,0.9452299,Critical,24-48,27,110.5,2857.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0
0048-LUMLS,1,Yes,0.6868948,High,24-48,37,91.2,3247.55,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,1
7549-MYGPK,1,Yes,0.44461972,Medium,48-72,63,100.55,6215.35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,1
5898-IGSLP,1,Yes,0.8365045,Critical,24-48,31,89.3,2823.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,1
3804-RVTGV,1,Yes,0.2777529,Medium,48-72,50,103.85,5017.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,1
6259-WJQLC,0,No,0.5969551,High,24-48,32,81.1,2619.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0
9227-LUNBG,0,No,0.3912031,Medium,0-12,1,24.6,24.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
7997-EASSD,1,Yes,0.61523324,High,48-72,63,81.2,4965.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0
0730-KOAVE,0,No,0.09839349,Low,24-48,30,94.3,2679.7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
8975-SKGRX,0,No,0.17218097,Low,48-72,71,116.1,8310.55,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0
0678-RLHVP,0,No,0.09309749,Low,48-72,53,105.55,5682.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0
4315-MURBD,1,Yes,0.065414846,Low,0-12,12,98.9,1120.95,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0
2267-FPIMA,0,No,0.46372372,Medium,48-72,50,94.4,4914.9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0
