customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,original_index
6701-DHKWQ,Female,0,1,1,61,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,0,Credit card (automatic),51.35,3244.4,0,48-72,1814
7554-AKDQF,Female,0,1,0,6,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,45.65,323.45,0,0-12,1815
3536-IQCTX,Male,1,1,0,32,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,85.3,2661.1,1,24-48,1816
4911-BANWH,Female,0,0,1,31,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),86.55,2697.4,1,24-48,1817
8496-EJAUI,Male,0,0,0,19,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),73.85,1424.5,1,12-24,1818
0794-YVSGE,Male,0,1,1,72,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.3,1401.15,0,48-72,1819
5423-BHIXO,Female,0,0,0,32,1,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,54.2,1739.6,0,24-48,1820
6908-VVYHM,Male,0,1,0,65,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,90.65,5931.0,0,48-72,1821
2959-EEXWB,Female,0,1,1,45,0,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),50.9,2333.85,0,24-48,1822
1839-UMACK,Male,0,0,0,42,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,25.05,949.85,0,24-48,1823
3030-YDNRM,Male,0,0,0,8,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.85,572.45,0,0-12,1824
7321-KKSDU,Male,0,0,1,32,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.5,696.8,0,24-48,1825
3402-XRIUO,Female,1,1,0,22,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,1,Mailed check,63.55,1381.8,0,12-24,1826
3132-TVFDZ,Male,1,1,0,57,0,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,44.85,2572.95,1,48-72,1827
8286-AFUYI,Male,0,0,0,1,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,47.95,47.95,0,0-12,1828
8080-DDEMJ,Male,1,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,45.1,45.1,1,0-12,1829
8356-WUAOJ,Female,0,1,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,45.0,45.0,0,0-12,1830
6365-MTGZX,Male,0,0,0,24,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,96.0,2122.45,1,12-24,1831
1349-WXNGG,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),20.05,20.05,1,0-12,1832
8058-DMYRU,Male,1,0,0,54,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,90.05,4931.8,0,48-72,1833
9350-ZXYJC,Female,0,0,0,4,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.3,116.95,0,0-12,1834
6990-YNRIO,Male,0,1,1,65,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),108.65,6937.95,1,48-72,1835
8958-JPTRR,Female,0,1,0,56,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,24.3,1261.7,0,48-72,1836
6959-GQEGV,Male,0,0,0,45,1,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,75.95,3273.8,0,24-48,1837
3173-WSSUE,Female,0,1,1,71,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.7,1415.85,0,48-72,1838
1265-HVPZB,Male,0,1,0,59,1,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,0,Credit card (automatic),66.4,3958.2,0,48-72,1839
4115-UMJFQ,Male,0,0,0,69,0,No phone service,DSL,No,Yes,Yes,No,No,No,One year,1,Bank transfer (automatic),35.75,2492.25,0,48-72,1840
7369-TRPFD,Male,0,0,0,19,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,18.8,279.2,0,12-24,1841
1098-KFQEC,Female,0,1,1,55,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.4,1083.0,0,48-72,1842
7190-XHTWJ,Female,0,0,0,38,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.3,755.5,0,24-48,1843
0621-TWIEM,Male,0,0,0,10,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,45.55,402.6,1,0-12,1844
3537-RYBHH,Female,1,1,0,47,1,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,1,Credit card (automatic),67.45,3252.0,0,24-48,1845
2485-ITVKB,Female,0,1,0,2,0,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,35.1,68.75,1,0-12,1846
3669-OYSJI,Male,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),46.2,46.2,1,0-12,1847
1612-EOHDH,Female,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,45.15,45.15,1,0-12,1848
6702-OHFWR,Male,1,0,0,1,0,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,43.3,43.3,1,0-12,1849
5296-BFCYD,Male,0,1,1,46,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,20.1,936.85,0,24-48,1850
4510-PYUSH,Female,1,0,0,38,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),57.15,2250.65,1,24-48,1851
9359-JANWS,Female,0,1,0,65,1,No,DSL,Yes,No,Yes,Yes,No,No,Two year,0,Credit card (automatic),58.9,3857.1,0,48-72,1852
7517-SAWMO,Female,0,1,0,19,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,73.2,1441.1,1,12-24,1853
4143-HHPMK,Male,0,0,0,52,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,85.35,4338.6,1,48-72,1854
3279-DYZQM,Male,0,1,1,71,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.45,1378.45,0,48-72,1855
7054-LGEQW,Female,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,45.95,45.95,1,0-12,1856
0523-VNGTF,Female,1,0,0,52,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,1,Electronic check,50.5,2566.3,0,48-72,1857
9575-IWCAZ,Male,0,1,0,6,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,25.1,171.0,0,0-12,1858
7105-MXJLL,Female,1,1,0,26,1,No,DSL,No,No,Yes,No,No,Yes,One year,0,Mailed check,60.7,1597.4,0,24-48,1859
7064-FRRSW,Male,1,0,0,48,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,1,Electronic check,99.0,4744.35,0,24-48,1860
7940-UQQUG,Female,0,1,1,64,1,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,1,Bank transfer (automatic),104.4,6721.6,0,48-72,1861
0923-PNFUB,Female,0,0,0,3,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,0,Electronic check,83.75,247.25,1,0-12,1862
3961-SXAXY,Male,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),44.05,44.05,0,0-12,1863
7010-BRBUU,Male,0,1,1,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),24.1,1734.65,0,48-72,1864
3566-HJGPK,Male,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,45.55,45.55,0,0-12,1865
3062-ICYZQ,Female,0,1,1,51,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,93.8,4539.35,0,48-72,1866
9938-PRCVK,Female,0,1,1,41,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.7,804.25,0,24-48,1867
0973-KYVNF,Female,0,1,1,72,1,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,1,Credit card (automatic),70.65,5011.15,0,48-72,1868
5129-HHMZC,Female,0,1,0,43,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,0,Credit card (automatic),86.45,3574.5,0,24-48,1869
9637-CDTKZ,Male,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),114.1,8086.4,0,48-72,1870
3946-JEWRQ,Male,0,1,0,47,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,1,Credit card (automatic),95.2,4563.0,0,24-48,1871
7873-CVMAW,Male,0,0,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),88.55,6362.35,0,48-72,1872
0463-WZZKO,Male,0,0,0,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),20.75,67.1,0,0-12,1873
3494-JCHRQ,Male,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.05,70.05,1,0-12,1874
6474-FVJLC,Male,0,0,0,2,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,86.0,165.45,1,0-12,1875
4524-QCSSM,Male,0,0,0,26,0,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),44.65,1156.55,0,24-48,1876
5832-EXGTT,Male,0,1,1,29,1,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,1,Mailed check,60.2,1834.15,0,24-48,1877
8840-DQLGN,Female,1,1,0,35,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,1,Bank transfer (automatic),100.5,3653.35,1,24-48,1878
2039-JONDJ,Male,0,0,0,27,1,No,DSL,Yes,Yes,No,No,No,No,One year,0,Bank transfer (automatic),55.45,1477.65,0,24-48,1879
7217-JYHOQ,Male,0,1,1,24,1,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,1,Credit card (automatic),70.3,1706.45,0,12-24,1880
6695-FRVEC,Male,0,1,1,67,1,No,DSL,Yes,No,Yes,Yes,No,No,Two year,1,Bank transfer (automatic),60.4,3953.7,0,48-72,1881
4547-LYTDD,Female,0,0,0,16,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,72.65,1194.3,1,12-24,1882
9894-QMIMJ,Female,0,0,0,23,1,No,DSL,No,Yes,Yes,No,No,No,One year,0,Bank transfer (automatic),55.8,1327.85,0,12-24,1883
8069-YQQAJ,Male,0,0,0,14,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,31.1,419.7,0,12-24,1884
6770-XUAGN,Female,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,21.0,21.0,1,0-12,1885
4193-ORFCL,Female,1,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,45.1,45.1,1,0-12,1886
1636-NTNCO,Male,1,0,0,4,0,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),50.95,207.35,0,0-12,1887
3466-WAESX,Male,0,0,1,16,1,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,69.1,1083.7,0,12-24,1888
9281-PKKZE,Female,0,1,0,46,0,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,43.95,2007.85,0,24-48,1889
3638-VBZTA,Male,0,0,1,68,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),86.5,5882.75,0,48-72,1890
7459-IMVYU,Male,0,0,0,38,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,0,Electronic check,69.95,2657.55,0,24-48,1891
7776-QWNFX,Male,1,1,0,30,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),50.4,1527.5,1,24-48,1892
6689-TCZHQ,Female,1,0,0,5,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,78.95,378.4,1,0-12,1893
8563-OYMQY,Male,0,0,0,17,1,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Credit card (automatic),90.95,1612.2,0,12-24,1894
0754-EEBDC,Male,0,1,1,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.9,76.65,0,0-12,1895
5777-ZPQNC,Female,0,0,0,12,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,20.15,260.7,0,0-12,1896
1951-IEYXM,Male,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),90.6,6441.85,0,48-72,1897
3318-NMQXL,Male,0,0,0,3,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,92.0,266.8,0,0-12,1898
3143-ILDAL,Male,0,0,0,56,1,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,1,Electronic check,94.45,5124.6,1,48-72,1899
1022-RKXDR,Female,0,0,0,41,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,24.85,962.25,0,24-48,1900
2361-FJWNO,Male,0,0,0,40,0,No phone service,DSL,No,Yes,No,Yes,No,No,One year,0,Credit card (automatic),36.0,1382.9,0,24-48,1901
2272-UOINI,Female,0,0,0,7,1,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,78.5,571.05,0,0-12,1902
8232-UTFOZ,Male,0,0,0,69,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.95,1399.35,0,48-72,1903
3750-YHRYO,Male,0,1,1,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.65,150.0,0,0-12,1904
6637-KYRCV,Female,0,1,1,5,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,30.5,167.2,0,0-12,1905
5668-MEISB,Female,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,0,Credit card (automatic),106.1,7657.4,0,48-72,1906
0129-QMPDR,Male,0,1,1,44,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),20.5,865.05,0,24-48,1907
7188-CBBBA,Female,0,0,0,65,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,1,Electronic check,95.5,6153.85,0,48-72,1908
5356-CSVSQ,Female,0,0,0,3,1,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,0,Electronic check,64.6,174.2,0,0-12,1909
3221-CJMSG,Male,0,0,0,24,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Credit card (automatic),51.1,1269.6,0,12-24,1910
4720-VSTSI,Female,0,0,0,44,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),84.8,3862.55,1,24-48,1911
3219-JQRSL,Female,1,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),89.1,6352.4,0,48-72,1912
2801-NISEI,Male,0,0,0,24,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Electronic check,54.95,1348.5,0,12-24,1913
3946-MHCZW,Male,0,0,0,1,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,0,Mailed check,50.9,50.9,1,0-12,1914
4623-ZKHLY,Male,0,1,0,22,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),20.45,471.55,0,12-24,1915
6732-VAILE,Male,0,1,1,70,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),85.95,5931.75,0,48-72,1916
8201-AAXCB,Male,0,1,1,25,1,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,60.35,1404.65,0,24-48,1917
7696-CFTAT,Male,0,1,1,37,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.8,726.1,0,24-48,1918
1845-CSBRZ,Female,1,1,1,22,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Bank transfer (automatic),85.35,1961.6,0,12-24,1919
2123-VSCOT,Female,0,1,1,59,1,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,1,Bank transfer (automatic),72.1,4194.85,0,48-72,1920
6651-AZVTJ,Male,0,1,1,49,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,99.8,4872.45,1,48-72,1921
4566-GOLUK,Male,0,1,1,47,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),107.35,5118.95,1,24-48,1922
2484-DGXPZ,Female,0,1,1,31,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.55,658.95,1,24-48,1923
2018-QKYGT,Male,0,1,1,1,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,81.05,81.05,0,0-12,1924
2792-VPPET,Male,0,0,0,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,20.5,76.95,0,0-12,1925
7409-JURKQ,Female,0,1,0,53,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),111.8,5809.75,0,48-72,1926
3247-MHJKM,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.2,20.2,0,0-12,1927
1964-SVLEA,Male,0,0,0,20,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.7,415.9,0,12-24,1928
4587-NUKOX,Female,0,0,0,3,1,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,1,Electronic check,79.1,246.5,1,0-12,1929
7297-DVYGA,Female,0,0,0,51,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),19.85,996.95,0,48-72,1930
2239-CGBUZ,Female,0,1,0,51,1,No,DSL,Yes,Yes,No,Yes,No,No,One year,1,Bank transfer (automatic),60.5,3145.15,0,48-72,1931
0854-UYHZD,Female,0,1,1,13,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.55,265.3,0,12-24,1932
7243-LCGGZ,Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.9,20.9,0,0-12,1933
8267-KFGYD,Male,0,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,21.05,21.05,0,0-12,1934
4890-VMUAV,Male,0,0,0,63,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,0,Electronic check,71.5,4576.3,0,48-72,1935
9261-WDCAF,Male,0,0,0,3,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,0,Mailed check,54.65,189.1,0,0-12,1936
3764-MNMOI,Male,0,0,0,46,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.2,908.15,0,24-48,1937
7442-YGZFK,Male,0,0,0,1,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),49.8,49.8,0,0-12,1938
0420-BWTPW,Male,0,0,1,8,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,25.5,215.2,1,0-12,1939
8229-BUJHX,Female,0,1,1,71,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.5,1500.95,0,48-72,1940
7449-HVPIV,Male,0,1,1,55,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Credit card (automatic),90.4,5099.15,0,48-72,1941
5504-WSIUR,Female,0,0,0,70,1,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,1,Bank transfer (automatic),90.25,6385.95,0,48-72,1942
8183-ONMXC,Female,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,80.75,159.45,1,0-12,1943
8466-PZBLH,Male,0,1,1,67,1,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),104.6,6885.75,0,48-72,1944
9614-RMGHA,Male,0,1,0,65,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),91.85,5940.85,1,48-72,1945
8735-IJJEG,Male,0,1,0,14,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,0,Credit card (automatic),50.2,668.85,0,12-24,1946
0564-MUUQK,Female,0,1,1,20,1,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),95.5,1916.2,0,12-24,1947
5054-IEXZT,Male,0,0,1,1,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,75.35,75.35,1,0-12,1948
5834-ASPWA,Male,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.45,75.45,1,0-12,1949
0701-RFGFI,Female,0,1,1,49,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),95.4,4613.95,0,48-72,1950
0019-EFAEP,Female,0,0,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,1,Bank transfer (automatic),101.3,7261.25,0,48-72,1951
5619-PTMIK,Female,0,1,0,46,1,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,53.1,2459.8,0,24-48,1952
3737-XBQDD,Male,0,0,0,24,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),84.85,2048.8,0,12-24,1953
5882-CMAZQ,Female,0,1,1,5,0,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Electronic check,34.25,163.55,0,0-12,1954
5846-QFDFI,Female,0,1,1,33,1,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,0,Credit card (automatic),88.6,2888.7,0,24-48,1955
4445-KWOKW,Female,0,0,0,42,1,Yes,DSL,Yes,Yes,No,No,No,No,One year,1,Bank transfer (automatic),60.15,2421.6,0,24-48,1956
3511-APPBJ,Male,0,0,0,23,1,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,1,Credit card (automatic),99.95,2292.75,0,12-24,1957
7967-HYCDE,Male,0,0,0,8,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),70.7,553.4,0,0-12,1958
